 372137.32, 4642563.38
 372201.60, 4642639.98
 372265.88, 4642716.59
 365400.38, 4634379.03
 365464.66, 4634455.63
 365528.94, 4634532.24
 365593.21, 4634608.84
 365657.49, 4634685.44
 365721.77, 4634762.05
 365786.05, 4634838.65
 365850.33, 4634915.26
 365914.61, 4634991.86
 365978.89, 4635068.47
 366043.17, 4635145.07
 366107.44, 4635221.68
 366171.72, 4635298.28
 366236.00, 4635374.88
 366300.28, 4635451.49
 366364.56, 4635528.09
 366428.84, 4635604.70
 366493.12, 4635681.30
 366557.40, 4635757.91
 366621.67, 4635834.51
 366685.95, 4635911.12
 366750.23, 4635987.72
 366814.51, 4636064.32
 366878.79, 4636140.93
 366943.07, 4636217.53
 367007.35, 4636294.14
 367071.63, 4636370.74
 367135.90, 4636447.35
 367200.18, 4636523.95
 367264.46, 4636600.56
 367328.74, 4636677.16
 367393.02, 4636753.76
 367457.30, 4636830.37
 367521.58, 4636906.97
 367585.86, 4636983.58
 367650.13, 4637060.18
 367714.41, 4637136.79
 367778.69, 4637213.39
 367842.97, 4637290.00
 367907.25, 4637366.60
 367971.53, 4637443.20
 368035.81, 4637519.81
 368100.09, 4637596.41
 368164.36, 4637673.02
 368228.64, 4637749.62
 368292.92, 4637826.23
 368357.20, 4637902.83
 368421.48, 4637979.44
 368485.76, 4638056.04
 368550.04, 4638132.64
 368614.32, 4638209.25
 368678.59, 4638285.85
 368742.87, 4638362.46
 368807.15, 4638439.06
 368871.43, 4638515.67
 368935.71, 4638592.27
 368999.99, 4638668.88
 369064.27, 4638745.48
 369128.55, 4638822.08
 369192.82, 4638898.69
 369257.10, 4638975.29
 369321.38, 4639051.90
 369385.66, 4639128.50
 369449.94, 4639205.11
 369514.22, 4639281.71
 369578.50, 4639358.32
 369642.78, 4639434.92
 369707.05, 4639511.52
 369771.33, 4639588.13
 369835.61, 4639664.73
 369899.89, 4639741.34
 369964.17, 4639817.94
 370028.45, 4639894.55
 370092.73, 4639971.15
 370157.01, 4640047.76
 370221.28, 4640124.36
 370285.56, 4640200.96
 370349.84, 4640277.57
 370414.12, 4640354.17
 370478.40, 4640430.78
 370542.68, 4640507.38
 370606.96, 4640583.99
 370671.24, 4640660.59
 370735.51, 4640737.20
 370799.79, 4640813.80
 370864.07, 4640890.40
 370928.35, 4640967.01
 370992.63, 4641043.61
 371056.91, 4641120.22
 371121.19, 4641196.82
 371185.47, 4641273.43
 371249.75, 4641350.03
 371314.02, 4641426.64
 371378.30, 4641503.24
 371442.58, 4641579.84
 371506.86, 4641656.45
 371571.14, 4641733.05
 371635.42, 4641809.66
 371699.70, 4641886.26
 371763.98, 4641962.87
 371828.25, 4642039.47
 371892.53, 4642116.08
 371956.81, 4642192.68
 372021.09, 4642269.28
 372085.37, 4642345.89
 372149.65, 4642422.49
 372213.93, 4642499.10
 372278.21, 4642575.70
 372342.48, 4642652.31
 365476.98, 4634314.75
 365541.26, 4634391.35
 365605.54, 4634467.96
 365669.82, 4634544.56
 365734.10, 4634621.17
 365798.38, 4634697.77
 365862.65, 4634774.37
 365926.93, 4634850.98
 365991.21, 4634927.58
 366055.49, 4635004.19
 366119.77, 4635080.79
 366184.05, 4635157.40
 366248.33, 4635234.00
 366312.61, 4635310.61
 366376.88, 4635387.21
 366441.16, 4635463.81
 366505.44, 4635540.42
 366569.72, 4635617.02
 366634.00, 4635693.63
 366698.28, 4635770.23
 366762.56, 4635846.84
 366826.84, 4635923.44
 366891.11, 4636000.05
 366955.39, 4636076.65
 367019.67, 4636153.25
 367083.95, 4636229.86
 367148.23, 4636306.46
 367212.51, 4636383.07
 367276.79, 4636459.67
 367341.07, 4636536.28
 367405.35, 4636612.88
 367469.62, 4636689.49
 367533.90, 4636766.09
 367598.18, 4636842.69
 367662.46, 4636919.30
 367726.74, 4636995.90
 367791.02, 4637072.51
 367855.30, 4637149.11
 367919.58, 4637225.72
 367983.85, 4637302.32
 368048.13, 4637378.93
 368112.41, 4637455.53
 368176.69, 4637532.13
 368240.97, 4637608.74
 368305.25, 4637685.34
 368369.53, 4637761.95
 368433.81, 4637838.55
 368498.08, 4637915.16
 368562.36, 4637991.76
 368626.64, 4638068.37
 368690.92, 4638144.97
 368755.20, 4638221.57
 368819.48, 4638298.18
 368883.76, 4638374.78
 368948.04, 4638451.39
 369012.31, 4638527.99
 369076.59, 4638604.60
 369140.87, 4638681.20
 369205.15, 4638757.81
 369269.43, 4638834.41
 369333.71, 4638911.01
 369397.99, 4638987.62
 369462.27, 4639064.22
 369526.54, 4639140.83
 369590.82, 4639217.43
 369655.10, 4639294.04
 369719.38, 4639370.64
 369783.66, 4639447.25
 369847.94, 4639523.85
 369912.22, 4639600.45
 369976.50, 4639677.06
 370040.77, 4639753.66
 370105.05, 4639830.27
 370169.33, 4639906.87
 370233.61, 4639983.48
 370297.89, 4640060.08
 370362.17, 4640136.69
 370426.45, 4640213.29
 370490.73, 4640289.89
 370555.00, 4640366.50
 370619.28, 4640443.10
 370683.56, 4640519.71
 370747.84, 4640596.31
 370812.12, 4640672.92
 370876.40, 4640749.52
 370940.68, 4640826.13
 371004.96, 4640902.73
 371069.23, 4640979.33
 371133.51, 4641055.94
 371197.79, 4641132.54
 371262.07, 4641209.15
 371326.35, 4641285.75
 371390.63, 4641362.36
 371454.91, 4641438.96
 371519.19, 4641515.57
 371583.46, 4641592.17
 371647.74, 4641668.77
 371712.02, 4641745.38
 371776.30, 4641821.98
 371840.58, 4641898.59
 371904.86, 4641975.19
 371969.14, 4642051.80
 372033.42, 4642128.40
 372097.69, 4642205.01
 372161.97, 4642281.61
 372226.25, 4642358.21
 372290.53, 4642434.82
 372354.81, 4642511.42
 372419.09, 4642588.03
 365553.59, 4634250.47
 365617.87, 4634327.07
 365682.14, 4634403.68
 365746.42, 4634480.28
 365810.70, 4634556.89
 365874.98, 4634633.49
 365939.26, 4634710.10
 366003.54, 4634786.70
 366067.82, 4634863.30
 366132.10, 4634939.91
 366196.37, 4635016.51
 366260.65, 4635093.12
 366324.93, 4635169.72
 366389.21, 4635246.33
 366453.49, 4635322.93
 366517.77, 4635399.54
 366582.05, 4635476.14
 366646.33, 4635552.74
 366710.60, 4635629.35
 366774.88, 4635705.95
 366839.16, 4635782.56
 366903.44, 4635859.16
 366967.72, 4635935.77
 367032.00, 4636012.37
 367096.28, 4636088.98
 367160.56, 4636165.58
 367224.83, 4636242.18
 367289.11, 4636318.79
 367353.39, 4636395.39
 367417.67, 4636472.00
 367481.95, 4636548.60
 367546.23, 4636625.21
 367610.51, 4636701.81
 367674.79, 4636778.42
 367739.06, 4636855.02
 367803.34, 4636931.62
 367867.62, 4637008.23
 367931.90, 4637084.83
 367996.18, 4637161.44
 368060.46, 4637238.04
 368124.74, 4637314.65
 368189.02, 4637391.25
 368253.29, 4637467.86
 368317.57, 4637544.46
 368381.85, 4637621.06
 368446.13, 4637697.67
 368510.41, 4637774.27
 368574.69, 4637850.88
 368638.97, 4637927.48
 368703.25, 4638004.09
 368767.52, 4638080.69
 368831.80, 4638157.30
 368896.08, 4638233.90
 368960.36, 4638310.50
 369024.64, 4638387.11
 369088.92, 4638463.71
 369153.20, 4638540.32
 369217.48, 4638616.92
 369281.75, 4638693.53
 369346.03, 4638770.13
 369410.31, 4638846.74
 369474.59, 4638923.34
 369538.87, 4638999.94
 369603.15, 4639076.55
 369667.43, 4639153.15
 369731.71, 4639229.76
 369795.98, 4639306.36
 369860.26, 4639382.97
 369924.54, 4639459.57
 369988.82, 4639536.18
 370053.10, 4639612.78
 370117.38, 4639689.38
 370181.66, 4639765.99
 370245.94, 4639842.59
 370310.22, 4639919.20
 370374.49, 4639995.80
 370438.77, 4640072.41
 370503.05, 4640149.01
 370567.33, 4640225.62
 370631.61, 4640302.22
 370695.89, 4640378.82
 370760.17, 4640455.43
 370824.45, 4640532.03
 370888.72, 4640608.64
 370953.00, 4640685.24
 371017.28, 4640761.85
 371081.56, 4640838.45
 371145.84, 4640915.06
 371210.12, 4640991.66
 371274.40, 4641068.26
 371338.68, 4641144.87
 371402.95, 4641221.47
 371467.23, 4641298.08
 371531.51, 4641374.68
 371595.79, 4641451.29
 371660.07, 4641527.89
 371724.35, 4641604.50
 371788.63, 4641681.10
 371852.91, 4641757.70
 371917.18, 4641834.31
 371981.46, 4641910.91
 372045.74, 4641987.52
 372110.02, 4642064.12
 372174.30, 4642140.73
 372238.58, 4642217.33
 372302.86, 4642293.94
 372367.14, 4642370.54
 372431.41, 4642447.14
 372495.69, 4642523.75
 365630.19, 4634186.19
 365694.47, 4634262.79
 365758.75, 4634339.40
 365823.03, 4634416.00
 365887.31, 4634492.61
 365951.58, 4634569.21
 366015.86, 4634645.82
 366080.14, 4634722.42
 366144.42, 4634799.03
 366208.70, 4634875.63
 366272.98, 4634952.23
 366337.26, 4635028.84
 366401.54, 4635105.44
 366465.82, 4635182.05
 366530.09, 4635258.65
 366594.37, 4635335.26
 366658.65, 4635411.86
 366722.93, 4635488.47
 366787.21, 4635565.07
 366851.49, 4635641.67
 366915.77, 4635718.28
 366980.05, 4635794.88
 367044.32, 4635871.49
 367108.60, 4635948.09
 367172.88, 4636024.70
 367237.16, 4636101.30
 367301.44, 4636177.91
 367365.72, 4636254.51
 367430.00, 4636331.11
 367494.28, 4636407.72
 367558.55, 4636484.32
 367622.83, 4636560.93
 367687.11, 4636637.53
 367751.39, 4636714.14
 367815.67, 4636790.74
 367879.95, 4636867.35
 367944.23, 4636943.95
 368008.51, 4637020.55
 368072.78, 4637097.16
 368137.06, 4637173.76
 368201.34, 4637250.37
 368265.62, 4637326.97
 368329.90, 4637403.58
 368394.18, 4637480.18
 368458.46, 4637556.79
 368522.74, 4637633.39
 368587.01, 4637709.99
 368651.29, 4637786.60
 368715.57, 4637863.20
 368779.85, 4637939.81
 368844.13, 4638016.41
 368908.41, 4638093.02
 368972.69, 4638169.62
 369036.97, 4638246.23
 369101.24, 4638322.83
 369165.52, 4638399.43
 369229.80, 4638476.04
 369294.08, 4638552.64
 369358.36, 4638629.25
 369422.64, 4638705.85
 369486.92, 4638782.46
 369551.20, 4638859.06
 369615.47, 4638935.67
 369679.75, 4639012.27
 369744.03, 4639088.87
 369808.31, 4639165.48
 369872.59, 4639242.08
 369936.87, 4639318.69
 370001.15, 4639395.29
 370065.43, 4639471.90
 370129.70, 4639548.50
 370193.98, 4639625.11
 370258.26, 4639701.71
 370322.54, 4639778.31
 370386.82, 4639854.92
 370451.10, 4639931.52
 370515.38, 4640008.13
 370579.66, 4640084.73
 370643.93, 4640161.34
 370708.21, 4640237.94
 370772.49, 4640314.55
 370836.77, 4640391.15
 370901.05, 4640467.75
 370965.33, 4640544.36
 371029.61, 4640620.96
 371093.89, 4640697.57
 371158.16, 4640774.17
 371222.44, 4640850.78
 371286.72, 4640927.38
 371351.00, 4641003.99
 371415.28, 4641080.59
 371479.56, 4641157.19
 371543.84, 4641233.80
 371608.12, 4641310.40
 371672.39, 4641387.01
 371736.67, 4641463.61
 371800.95, 4641540.22
 371865.23, 4641616.82
 371929.51, 4641693.43
 371993.79, 4641770.03
 372058.07, 4641846.63
 372122.35, 4641923.24
 372186.62, 4641999.84
 372250.90, 4642076.45
 372315.18, 4642153.05
 372379.46, 4642229.66
 372443.74, 4642306.26
 372508.02, 4642382.87
 372572.30, 4642459.47
 365706.80, 4634121.91
 365771.07, 4634198.52
 365835.35, 4634275.12
 365899.63, 4634351.72
 365963.91, 4634428.33
 366028.19, 4634504.93
 366092.47, 4634581.54
 366156.75, 4634658.14
 366221.03, 4634734.75
 366285.30, 4634811.35
 366349.58, 4634887.96
 366413.86, 4634964.56
 366478.14, 4635041.16
 366542.42, 4635117.77
 366606.70, 4635194.37
 366670.98, 4635270.98
 366735.26, 4635347.58
 366799.53, 4635424.19
 366863.81, 4635500.79
 366928.09, 4635577.40
 366992.37, 4635654.00
 367056.65, 4635730.60
 367120.93, 4635807.21
 367185.21, 4635883.81
 367249.49, 4635960.42
 367313.76, 4636037.02
 367378.04, 4636113.63
 367442.32, 4636190.23
 367506.60, 4636266.84
 367570.88, 4636343.44
 367635.16, 4636420.04
 367699.44, 4636496.65
 367763.72, 4636573.25
 367827.99, 4636649.86
 367892.27, 4636726.46
 367956.55, 4636803.07
 368020.83, 4636879.67
 368085.11, 4636956.28
 368149.39, 4637032.88
 368213.67, 4637109.48
 368277.95, 4637186.09
 368342.22, 4637262.69
 368406.50, 4637339.30
 368470.78, 4637415.90
 368535.06, 4637492.51
 368599.34, 4637569.11
 368663.62, 4637645.72
 368727.90, 4637722.32
 368792.18, 4637798.92
 368856.45, 4637875.53
 368920.73, 4637952.13
 368985.01, 4638028.74
 369049.29, 4638105.34
 369113.57, 4638181.95
 369177.85, 4638258.55
 369242.13, 4638335.16
 369306.41, 4638411.76
 369370.68, 4638488.36
 369434.96, 4638564.97
 369499.24, 4638641.57
 369563.52, 4638718.18
 369627.80, 4638794.78
 369692.08, 4638871.39
 369756.36, 4638947.99
 369820.64, 4639024.60
 369884.92, 4639101.20
 369949.19, 4639177.80
 370013.47, 4639254.41
 370077.75, 4639331.01
 370142.03, 4639407.62
 370206.31, 4639484.22
 370270.59, 4639560.83
 370334.87, 4639637.43
 370399.15, 4639714.04
 370463.42, 4639790.64
 370527.70, 4639867.24
 370591.98, 4639943.85
 370656.26, 4640020.45
 370720.54, 4640097.06
 370784.82, 4640173.66
 370849.10, 4640250.27
 370913.38, 4640326.87
 370977.65, 4640403.48
 371041.93, 4640480.08
 371106.21, 4640556.68
 371170.49, 4640633.29
 371234.77, 4640709.89
 371299.05, 4640786.50
 371363.33, 4640863.10
 371427.61, 4640939.71
 371491.88, 4641016.31
 371556.16, 4641092.92
 371620.44, 4641169.52
 371684.72, 4641246.12
 371749.00, 4641322.73
 371813.28, 4641399.33
 371877.56, 4641475.94
 371941.84, 4641552.54
 372006.11, 4641629.15
 372070.39, 4641705.75
 372134.67, 4641782.36
 372198.95, 4641858.96
 372263.23, 4641935.56
 372327.51, 4642012.17
 372391.79, 4642088.77
 372456.07, 4642165.38
 372520.34, 4642241.98
 372584.62, 4642318.59
 372648.90, 4642395.19
 365783.40, 4634057.63
 365847.68, 4634134.24
 365911.96, 4634210.84
 365976.24, 4634287.45
 366040.52, 4634364.05
 366104.79, 4634440.65
 366169.07, 4634517.26
 366233.35, 4634593.86
 366297.63, 4634670.47
 366361.91, 4634747.07
 366426.19, 4634823.68
 366490.47, 4634900.28
 366554.75, 4634976.89
 366619.02, 4635053.49
 366683.30, 4635130.09
 366747.58, 4635206.70
 366811.86, 4635283.30
 366876.14, 4635359.91
 366940.42, 4635436.51
 367004.70, 4635513.12
 367068.98, 4635589.72
 367133.25, 4635666.33
 367197.53, 4635742.93
 367261.81, 4635819.53
 367326.09, 4635896.14
 367390.37, 4635972.74
 367454.65, 4636049.35
 367518.93, 4636125.95
 367583.21, 4636202.56
 367647.48, 4636279.16
 367711.76, 4636355.77
 367776.04, 4636432.37
 367840.32, 4636508.97
 367904.60, 4636585.58
 367968.88, 4636662.18
 368033.16, 4636738.79
 368097.44, 4636815.39
 368161.71, 4636892.00
 368225.99, 4636968.60
 368290.27, 4637045.21
 368354.55, 4637121.81
 368418.83, 4637198.41
 368483.11, 4637275.02
 368547.39, 4637351.62
 368611.67, 4637428.23
 368675.94, 4637504.83
 368740.22, 4637581.44
 368804.50, 4637658.04
 368868.78, 4637734.65
 368933.06, 4637811.25
 368997.34, 4637887.85
 369061.62, 4637964.46
 369125.90, 4638041.06
 369190.17, 4638117.67
 369254.45, 4638194.27
 369318.73, 4638270.88
 369383.01, 4638347.48
 369447.29, 4638424.09
 369511.57, 4638500.69
 369575.85, 4638577.29
 369640.13, 4638653.90
 369704.40, 4638730.50
 369768.68, 4638807.11
 369832.96, 4638883.71
 369897.24, 4638960.32
 369961.52, 4639036.92
 370025.80, 4639113.53
 370090.08, 4639190.13
 370154.36, 4639266.73
 370218.63, 4639343.34
 370282.91, 4639419.94
 370347.19, 4639496.55
 370411.47, 4639573.15
 370475.75, 4639649.76
 370540.03, 4639726.36
 370604.31, 4639802.97
 370668.59, 4639879.57
 370732.86, 4639956.17
 370797.14, 4640032.78
 370861.42, 4640109.38
 370925.70, 4640185.99
 370989.98, 4640262.59
 371054.26, 4640339.20
 371118.54, 4640415.80
 371182.82, 4640492.41
 371247.09, 4640569.01
 371311.37, 4640645.61
 371375.65, 4640722.22
 371439.93, 4640798.82
 371504.21, 4640875.43
 371568.49, 4640952.03
 371632.77, 4641028.64
 371697.05, 4641105.24
 371761.32, 4641181.85
 371825.60, 4641258.45
 371889.88, 4641335.05
 371954.16, 4641411.66
 372018.44, 4641488.26
 372082.72, 4641564.87
 372147.00, 4641641.47
 372211.28, 4641718.08
 372275.55, 4641794.68
 372339.83, 4641871.29
 372404.11, 4641947.89
 372468.39, 4642024.49
 372532.67, 4642101.10
 372596.95, 4642177.70
 372661.23, 4642254.31
 372725.51, 4642330.91
 365860.00, 4633993.35
 365924.28, 4634069.96
 365988.56, 4634146.56
 366052.84, 4634223.17
 366117.12, 4634299.77
 366181.40, 4634376.38
 366245.68, 4634452.98
 366309.96, 4634529.59
 366374.23, 4634606.19
 366438.51, 4634682.79
 366502.79, 4634759.40
 366567.07, 4634836.00
 366631.35, 4634912.61
 366695.63, 4634989.21
 366759.91, 4635065.82
 366824.19, 4635142.42
 366888.46, 4635219.03
 366952.74, 4635295.63
 367017.02, 4635372.23
 367081.30, 4635448.84
 367145.58, 4635525.44
 367209.86, 4635602.05
 367274.14, 4635678.65
 367338.42, 4635755.26
 367402.69, 4635831.86
 367466.97, 4635908.47
 367531.25, 4635985.07
 367595.53, 4636061.67
 367659.81, 4636138.28
 367724.09, 4636214.88
 367788.37, 4636291.49
 367852.65, 4636368.09
 367916.92, 4636444.70
 367981.20, 4636521.30
 368045.48, 4636597.91
 368109.76, 4636674.51
 368174.04, 4636751.11
 368238.32, 4636827.72
 368302.60, 4636904.32
 368366.88, 4636980.93
 368431.15, 4637057.53
 368495.43, 4637134.14
 368559.71, 4637210.74
 368623.99, 4637287.35
 368688.27, 4637363.95
 368752.55, 4637440.55
 368816.83, 4637517.16
 368881.11, 4637593.76
 368945.38, 4637670.37
 369009.66, 4637746.97
 369073.94, 4637823.58
 369138.22, 4637900.18
 369202.50, 4637976.79
 369266.78, 4638053.39
 369331.06, 4638129.99
 369395.34, 4638206.60
 369459.62, 4638283.20
 369523.89, 4638359.81
 369588.17, 4638436.41
 369652.45, 4638513.02
 369716.73, 4638589.62
 369781.01, 4638666.23
 369845.29, 4638742.83
 369909.57, 4638819.43
 369973.85, 4638896.04
 370038.12, 4638972.64
 370102.40, 4639049.25
 370166.68, 4639125.85
 370230.96, 4639202.46
 370295.24, 4639279.06
 370359.52, 4639355.67
 370423.80, 4639432.27
 370488.08, 4639508.87
 370552.35, 4639585.48
 370616.63, 4639662.08
 370680.91, 4639738.69
 370745.19, 4639815.29
 370809.47, 4639891.90
 370873.75, 4639968.50
 370938.03, 4640045.11
 371002.31, 4640121.71
 371066.58, 4640198.31
 371130.86, 4640274.92
 371195.14, 4640351.52
 371259.42, 4640428.13
 371323.70, 4640504.73
 371387.98, 4640581.34
 371452.26, 4640657.94
 371516.54, 4640734.55
 371580.81, 4640811.15
 371645.09, 4640887.75
 371709.37, 4640964.36
 371773.65, 4641040.96
 371837.93, 4641117.57
 371902.21, 4641194.17
 371966.49, 4641270.78
 372030.77, 4641347.38
 372095.04, 4641423.99
 372159.32, 4641500.59
 372223.60, 4641577.19
 372287.88, 4641653.80
 372352.16, 4641730.40
 372416.44, 4641807.01
 372480.72, 4641883.61
 372545.00, 4641960.22
 372609.27, 4642036.82
 372673.55, 4642113.43
 372737.83, 4642190.03
 372802.11, 4642266.63
 365936.61, 4633929.08
 366000.89, 4634005.68
 366065.17, 4634082.28
 366129.45, 4634158.89
 366193.72, 4634235.49
 366258.00, 4634312.10
 366322.28, 4634388.70
 366386.56, 4634465.31
 366450.84, 4634541.91
 366515.12, 4634618.52
 366579.40, 4634695.12
 366643.68, 4634771.72
 366707.95, 4634848.33
 366772.23, 4634924.93
 366836.51, 4635001.54
 366900.79, 4635078.14
 366965.07, 4635154.75
 367029.35, 4635231.35
 367093.63, 4635307.96
 367157.91, 4635384.56
 367222.18, 4635461.16
 367286.46, 4635537.77
 367350.74, 4635614.37
 367415.02, 4635690.98
 367479.30, 4635767.58
 367543.58, 4635844.19
 367607.86, 4635920.79
 367672.14, 4635997.40
 367736.41, 4636074.00
 367800.69, 4636150.60
 367864.97, 4636227.21
 367929.25, 4636303.81
 367993.53, 4636380.42
 368057.81, 4636457.02
 368122.09, 4636533.63
 368186.37, 4636610.23
 368250.64, 4636686.84
 368314.92, 4636763.44
 368379.20, 4636840.04
 368443.48, 4636916.65
 368507.76, 4636993.25
 368572.04, 4637069.86
 368636.32, 4637146.46
 368700.60, 4637223.07
 368764.87, 4637299.67
 368829.15, 4637376.28
 368893.43, 4637452.88
 368957.71, 4637529.48
 369021.99, 4637606.09
 369086.27, 4637682.69
 369150.55, 4637759.30
 369214.83, 4637835.90
 369279.10, 4637912.51
 369343.38, 4637989.11
 369407.66, 4638065.72
 369471.94, 4638142.32
 369536.22, 4638218.92
 369600.50, 4638295.53
 369664.78, 4638372.13
 369729.06, 4638448.74
 369793.33, 4638525.34
 369857.61, 4638601.95
 369921.89, 4638678.55
 369986.17, 4638755.16
 370050.45, 4638831.76
 370114.73, 4638908.36
 370179.01, 4638984.97
 370243.29, 4639061.57
 370307.56, 4639138.18
 370371.84, 4639214.78
 370436.12, 4639291.39
 370500.40, 4639367.99
 370564.68, 4639444.60
 370628.96, 4639521.20
 370693.24, 4639597.80
 370757.52, 4639674.41
 370821.79, 4639751.01
 370886.07, 4639827.62
 370950.35, 4639904.22
 371014.63, 4639980.83
 371078.91, 4640057.43
 371143.19, 4640134.04
 371207.47, 4640210.64
 371271.75, 4640287.24
 371336.02, 4640363.85
 371400.30, 4640440.45
 371464.58, 4640517.06
 371528.86, 4640593.66
 371593.14, 4640670.27
 371657.42, 4640746.87
 371721.70, 4640823.48
 371785.98, 4640900.08
 371850.25, 4640976.68
 371914.53, 4641053.29
 371978.81, 4641129.89
